application_number,pta_sequence_number,pta_event_date,pta_event_desc,applicant_delay_duration,uspto_delay_duration,start_pta_sequence_number,term_extension_indicator
07768741,,1994-10-17,Final Rejection,0,0,,1
07768741,,1994-08-03,Date Forwarded to Examiner,0,0,,1
07768741,,1994-07-22,Response after Non-Final Action,0,0,,1
07768741,,1994-07-22,Request for Extension of Time - Granted,0,0,,1
07768741,,1994-04-05,Interview Summary Record,0,0,,1
07768741,,1994-03-22,Mail Non-Final Rejection,0,0,,1
07768741,,1994-03-21,Non-Final Rejection,0,0,,1
07768741,,1994-01-07,Date Forwarded to Examiner,0,0,,1
07768741,,1993-12-21,Appeal Brief Filed,0,0,,1
07768741,,1993-12-16,Mail Advisory Action (PTOL - 303),0,0,,1
07768741,,1993-12-16,Advisory Action (PTOL-303),0,0,,1
07768741,,1993-09-30,Interview Summary Record,0,0,,1
07768741,,1993-09-21,Amendment/Argument after Notice of Appeal,0,0,,1
07768741,,1993-09-21,Request for Extension of Time - Granted,0,0,,1
07768741,,1993-09-13,Mail Advisory Action (PTOL - 303),0,0,,1
07768741,,1993-09-10,Advisory Action (PTOL-303),0,0,,1
07768741,,1993-07-19,Interview Summary Record,0,0,,1
07768741,,1993-06-21,Notice of Appeal Filed,0,0,,1
07768741,,1993-07-15,Date Forwarded to Examiner,0,0,,1
07768741,,1993-06-21,Response after Final Action,0,0,,1
07768741,,1993-06-29,Mail Advisory Action (PTOL - 303),0,0,,1
07768741,,1993-06-28,Advisory Action (PTOL-303),0,0,,1
07768741,,1993-06-14,Interview Summary Record,0,0,,1
07768741,,1993-05-27,Request for Extension of Time - Granted,0,0,,1
07768741,,1993-06-14,Interview Summary Record,0,0,,1
07768741,,1993-06-07,Date Forwarded to Examiner,0,0,,1
07768741,,1993-05-27,Response after Final Action,0,0,,1
07768741,,1993-05-27,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07768741,,1993-04-05,Mail Advisory Action (PTOL - 303),0,0,,1
07768741,,1993-04-05,Advisory Action (PTOL-303),0,0,,1
07768741,,1993-04-01,Date Forwarded to Examiner,0,0,,1
07768741,,1993-03-22,Response after Final Action,0,0,,1
07768741,,1993-03-22,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07768741,,1992-12-21,Mail Final Rejection (PTOL - 326),0,0,,1
07768741,,1992-12-14,Final Rejection,0,0,,1
07768741,,1992-11-10,Information Disclosure Statement (IDS) Filed,0,0,,1
07768741,,1992-10-09,Date Forwarded to Examiner,0,0,,1
07768741,,1992-09-22,Response after Non-Final Action,0,0,,1
07768741,,1992-09-22,Request for Extension of Time - Granted,0,0,,1
07768741,,1992-04-09,Applicant Has Filed a Verified Statement of Small Entity Status in Compliance with 37 CFR 1.27,0,0,,1
07768741,,1992-04-28,Mail Non-Final Rejection,0,0,,1
07768741,,1992-04-17,Non-Final Rejection,0,0,,1
07768741,,1992-04-01,Case Docketed to Examiner in GAU,0,0,,1
07768741,,1992-03-16,Application Captured on Microfilm,0,0,,1
07783227,,2002-05-15,Mail Notice of Allowance,0,0,,1
07783227,,2002-05-15,Mail Notification of Terminal Disclaimer - Accepted,0,0,,1
07783227,,2002-05-15,Notice of Allowance Data Verification Completed,0,0,,1
07783227,,2002-05-15,Case Docketed to Examiner in GAU,0,0,,1
07783227,,2002-05-01,Notification of Terminal Disclaimer - Accepted,0,0,,1
07783227,,1997-03-11,Terminal Disclaimer Filed,0,0,,1
07783227,,2000-12-08,Mail Interference Decision - Favorable,0,0,,1
07783227,,2000-12-08,Interference Decision on Priority - Favorable,0,2521,,1
07783227,,1996-09-06,Case Docketed to Examiner in GAU,0,0,,1
07783227,,1994-01-14,Declaration of Interference,0,0,,1
07783227,,1993-06-28,Interference Initial Memo Disposal,0,0,,1
07783227,,1993-05-17,Mail Letter of Suspension,0,0,,1
07783227,,1993-05-17,Suspension - Examiner Initiated,0,0,,1
07783227,,1993-05-11,Mail Miscellaneous Communication to Applicant,0,0,,1
07783227,,1993-05-11,Miscellaneous Action with SSP,0,0,,1
07783227,,1993-05-05,Date Forwarded to Examiner,0,0,,1
07783227,,1993-05-03,Response after Final Action,0,0,,1
07783227,,1993-02-02,Mail Final Rejection (PTOL - 326),0,0,,1
07783227,,1993-01-11,Final Rejection,0,0,,1
07783227,,1992-11-09,Date Forwarded to Examiner,0,0,,1
07783227,,1992-10-26,Response after Non-Final Action,0,0,,1
07783227,,1992-10-26,Request for Extension of Time - Granted,0,0,,1
07783227,,1992-04-24,Mail Non-Final Rejection,0,0,,1
07783227,,1992-04-03,Non-Final Rejection,0,0,,1
07783227,,1992-02-24,Case Docketed to Examiner in GAU,0,0,,1
07783227,,1992-02-19,Application Captured on Microfilm,0,0,,1
07783227,,1992-02-10,Application Is Now Complete,0,0,,1
07783227,,1991-11-15,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07785776,,2004-09-16,Mail Notice of Allowance,0,0,,1
07785776,,2004-09-15,Correspondence Address Change,0,0,,1
07785776,,2004-06-28,Notice of Allowance Data Verification Completed,0,0,,1
07785776,,2004-04-21,IFW TSS Processing by Tech Center Complete,0,0,,1
07785776,,2004-04-01,Reference capture on IDS,0,0,,1
07785776,,2004-04-01,Information Disclosure Statement (IDS) Filed,0,0,,1
07785776,,2004-04-21,Date Forwarded to Examiner,0,0,,1
07785776,,2004-04-01,Response after Non-Final Action,0,0,,1
07785776,,2004-04-01,Workflow incoming amendment IFW,0,0,,1
07785776,,2004-01-15,Mail Non-Final Rejection,0,0,,1
07785776,,2004-01-15,Non-Final Rejection,0,0,,1
07785776,,1999-04-27,Mail Interference Decision - Favorable,0,0,,1
07785776,,1999-04-27,Interference Decision on Priority - Favorable,0,2273,,1
07785776,,1993-02-05,Declaration of Interference,0,0,,1
07785776,,1992-09-29,New or Additional Drawing Filed,0,0,,1
07785776,,1992-12-21,Memo to Board of Interferences - Re: Government Interest Interference,0,0,,1
07785776,,1992-11-27,Request for Hearing on Government Interest,0,0,,1
07785776,,1992-10-21,Letter to Applicant - Re: Government Interest Claimed,0,0,,1
07785776,,1992-09-10,Government Interest Decision in Response to 90-Day Letter (Incl. Directive),0,0,,1
07785776,,1992-10-19,Acknowledgment of Receipt of 90-Day Letter,0,0,,1
07785776,,1992-08-06,90-Day Letter to DOE,0,0,,1
07785776,,1992-08-04,Mail Notice of Allowance,0,0,,1
07785776,,1992-08-04,Notice of Allowance Data Verification Completed,0,0,,1
07785776,,1992-06-29,Date Forwarded to Examiner,0,0,,1
07785776,,1992-06-22,Response after Non-Final Action,0,0,,1
07785776,,1992-03-19,Mail Non-Final Rejection,0,0,,1
07785776,,1992-03-18,Non-Final Rejection,0,0,,1
07785776,,1992-02-05,Case Docketed to Examiner in GAU,0,0,,1
07785776,,1992-01-03,Applicant response received,0,0,,1
07785776,,1991-12-13,Receipt of all Acknowledgement Letters,0,0,,1
07785776,,1991-11-20,Request for Applicant Statement Regarding Potential DOE Interest (45-Day Letter) Mailed,0,0,,1
07785776,,1991-11-25,Preexamination Location Change,0,0,,1
07788114,,2003-06-25,Mail Notice of Allowance,0,0,,1
07788114,,2003-06-25,Notice of Allowance Data Verification Completed,0,0,,1
07788114,,2003-06-25,Case Docketed to Examiner in GAU,0,0,,1
07788114,,2003-04-18,CRF Is Good Technically / Entered into Database,0,0,,1
07788114,,2003-04-16,Date Forwarded to Examiner,0,0,,1
07788114,,2003-04-08,Response to a Letter to Comply with the Sequence Rules,0,0,,1
07788114,,2003-03-25,"Mail Letter Requiring CRF (Unreadable, Non-Compliant, Not Submitted)",0,0,,1
07788114,,2003-03-24,CRF Diskette Unreadable / Did Not Comply / Required but Not Submitted,0,0,,1
07788114,,2003-01-22,Date Forwarded to Examiner,0,0,,1
07788114,,2003-01-14,Response after Ex Parte Quayle Action,0,0,,1
07788114,,2002-12-31,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
07788114,,2002-12-30,Quayle action,0,0,,1
07788114,,2002-11-07,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07788114,,2002-10-22,Date Forwarded to Examiner,0,0,,1
07788114,,2002-10-17,Response after Non-Final Action,0,0,,1
07788114,,2002-07-10,Mail Non-Final Rejection,0,0,,1
07788114,,2002-07-10,X-Post-Legal Complete Rejection,0,0,,1
07788114,,2002-07-10,Non-Final Rejection,0,0,,1
07788114,,1996-04-17,Claim Preliminary Amendment,0,0,,1
07788114,,1996-04-17,Drawing Preliminary Amendment,0,0,,1
07788114,,1992-09-16,Claim Preliminary Amendment,0,0,,1
07788114,,1992-09-16,Drawing Preliminary Amendment,0,0,,1
07788114,,2001-09-24,PTAB Decision - Examiner Reversed,0,2801,,1
07788114,,2001-09-19,Change in Power of Attorney (May Include Associate POA),0,0,,1
07788114,,2001-09-19,Correspondence Address Change,0,0,,1
07788114,,2001-09-19,Change in Power of Attorney (May Include Associate POA),0,0,,1
07788114,,1999-01-19,Mail Miscellaneous Communication to Applicant,0,0,,1
07788114,,1999-01-19,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07788114,,1998-03-25,PTAB Remand to the Examiner,0,0,,1
07788114,,1996-06-25,Communication - Re: Power of Attorney (PTOL-308),0,0,,1
07788114,,1996-04-17,Change in Power of Attorney (May Include Associate POA),0,0,,1
07788114,,1995-09-13,Case Docketed to Examiner in GAU,0,0,,1
07788114,,1994-12-14,Mail Supplemental Examiner's Answer,0,0,,1
07788114,,1994-11-14,2nd or Subsequent Examiner's Answer to Appeal Brief,0,0,,1
07788114,,1994-07-14,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07788114,,1994-09-12,Date Forwarded to Examiner,0,0,,1
07788114,,1994-06-30,Reply Brief Filed,0,0,,1
07788114,,1994-04-28,Mail Examiner's Answer,0,0,,1
07788114,,1994-04-28,Examiner's Answer to Appeal Brief,0,0,,1
07788114,,1994-03-29,Date Forwarded to Examiner,0,0,,1
07788114,,1994-03-22,Appeal Brief Filed,0,0,,1
07788114,,1994-03-22,Amendment/Argument after Notice of Appeal,0,0,,1
07788114,,1994-01-24,Notice of Appeal Filed,0,0,,1
07788114,,1994-01-24,Request for Extension of Time - Granted,0,0,,1
07788114,,1993-12-10,Mail Advisory Action (PTOL - 303),0,0,,1
07788114,,1993-12-09,Advisory Action (PTOL-303),0,0,,1
07788114,,1993-12-02,Date Forwarded to Examiner,0,0,,1
07788114,,1993-11-18,Response after Final Action,0,0,,1
07788114,,1993-11-18,Request for Extension of Time - Granted,0,0,,1
07788114,,1993-07-16,Mail Final Rejection (PTOL - 326),0,0,,1
07788114,,1993-06-28,Final Rejection,0,0,,1
07788114,,1993-06-09,Date Forwarded to Examiner,0,0,,1
07788114,,1993-05-13,Response after Non-Final Action,0,0,,1
07788114,,1993-05-13,Request for Extension of Time - Granted,0,0,,1
07788114,,1993-01-11,Mail Non-Final Rejection,0,0,,1
07788114,,1992-12-23,Non-Final Rejection,0,0,,1
07788114,,1992-09-16,Correspondence Address Change,0,0,,1
07788114,,1992-09-16,Information Disclosure Statement (IDS) Filed,0,0,,1
07788114,,1992-05-05,Case Docketed to Examiner in GAU,0,0,,1
07788114,,1992-04-30,Application Captured on Microfilm,0,0,,1
07788114,,1992-04-16,CRF Technically Sound and Matches Specification,0,0,,1
07788114,,1991-12-27,CRF Is Good Technically / Entered into Database,0,0,,1
07788114,,1991-12-04,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07788114,,1991-11-19,CRF Is Flawed Technically / Not Entered into Database,0,0,,1
07788114,,1991-11-19,CRF Disk Has Been Received by Preexam / Group / PCT,0,0,,1
07789183,,2002-04-11,Mail Notice of Allowance,0,0,,1
07789183,,2002-04-11,Mail Formal Drawings Required,0,0,,1
07789183,,2002-04-11,Mail Notification of Terminal Disclaimer - Accepted,0,0,,1
07789183,,2002-04-10,Formal Drawings Required,0,0,,1
07789183,,2002-04-10,Notice of Allowance Data Verification Completed,0,0,,1
07789183,,2002-04-10,Correspondence Address Change,0,0,,1
07789183,,2002-04-02,Notification of Terminal Disclaimer - Accepted,0,0,,1
07789183,,2002-03-28,Mail Examiner Interview Summary (PTOL - 413),0,0,,1
07789183,,2002-02-20,Interview Summary Record,0,0,,1
07789183,,2002-03-28,Date Forwarded to Examiner,0,0,,1
07789183,,2002-01-18,Response after Final Action,0,0,,1
07789183,,1998-04-20,Claim Preliminary Amendment,0,0,,1
07789183,,1998-04-20,Drawing Preliminary Amendment,0,0,,1
07789183,,1993-10-18,Claim Preliminary Amendment,0,0,,1
07789183,,1993-10-18,Drawing Preliminary Amendment,0,0,,1
07789183,,2001-08-20,Mail Final Rejection (PTOL - 326),0,0,,1
07789183,,2001-08-17,Final Rejection,0,0,,1
07789183,,2001-06-18,Date Forwarded to Examiner,0,0,,1
07789183,,2001-06-11,Response after Non-Final Action,0,0,,1
07789183,,2001-03-07,Mail Non-Final Rejection,0,0,,1
07789183,,2001-03-07,Non-Final Rejection,0,0,,1
07789183,,2001-02-21,Case Docketed to Examiner in GAU,0,0,,1
07789183,,2001-02-20,Case Found,0,0,,1
07789183,,2000-06-22,Termination of Official Search,0,0,,1
07789183,,2000-05-18,Official Search Conducted,0,0,,1
07789183,,2000-05-02,Case Reported Lost,0,0,,1
07789183,,1999-03-18,Case Found,0,0,,1
07789183,,1999-03-03,Official Search Conducted,0,0,,1
07789183,,1999-02-16,Case Reported Lost,0,0,,1
07789183,,1998-04-20,Change in Power of Attorney (May Include Associate POA),0,0,,1
07789183,,1996-04-29,Mail Letter of Suspension,0,0,,1
07789183,,1996-04-29,Suspension - Examiner Initiated,0,0,,1
07789183,,1996-04-29,Mail Miscellaneous Communication to Applicant,0,0,,1
07789183,,1996-04-29,Miscellaneous Action with SSP,0,0,,1
07789183,,1995-01-31,Mail Letter of Suspension,0,0,,1
07789183,,1995-01-31,Suspension - Examiner Initiated,0,0,,1
07789183,,1995-01-10,Mail Miscellaneous Communication to Applicant,0,0,,1
07789183,,1995-01-10,Miscellaneous Action with SSP,0,0,,1
07789183,,1994-04-13,Mail Letter of Suspension,0,0,,1
07789183,,1994-04-13,Suspension - Examiner Initiated,0,0,,1
07789183,,1994-04-06,Mail Miscellaneous Communication to Applicant,0,0,,1
07789183,,1994-04-06,Miscellaneous Action with SSP,0,0,,1
07789183,,1993-10-18,Change in Power of Attorney (May Include Associate POA),0,0,,1
07789183,,1993-10-18,Supplemental Papers - Oath or Declaration,0,0,,1
07789183,,1994-02-08,Date Forwarded to Examiner,0,0,,1
07789183,,1993-10-18,Response after Non-Final Action,0,0,,1
07789183,,1993-10-18,Withdraw Publication/Pre-Exam Abandon,0,0,,1
07789183,,1993-10-18,Mail Notice of Rescinded Abandonment,0,0,,1
07789183,,1993-10-18,Notice of Rescinded Abandonment in TCs,0,0,,1
07789183,,1993-07-06,Petition Entered,0,0,,1
07789183,,1993-06-14,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
07789183,,1993-06-14,Aband. for Failure to Respond to O. A.,0,0,,1
07789183,,1992-10-14,Mail Non-Final Rejection,0,0,,1
07789183,,1992-09-29,Non-Final Rejection,0,0,,1
07789183,,1992-03-02,Information Disclosure Statement (IDS) Filed,0,0,,1
07789183,,1992-03-20,Case Docketed to Examiner in GAU,0,0,,1
07789183,,1992-02-24,Application Captured on Microfilm,0,0,,1
07789183,,1992-01-24,Application Is Now Complete,0,0,,1
07789183,,1991-11-22,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07793248,,2002-06-11,Mail Notice of Allowance,0,0,,1
07793248,,2002-06-11,Notice of Allowance Data Verification Completed,0,0,,1
07793248,,2002-05-30,Mail PTAB Decision on Appeal - Reversed,0,0,,1
07793248,,2002-05-30,PTAB Decision - Examiner Reversed,0,3035,,1
07793248,,2002-03-12,Waiver of Hearing by Appellant,0,0,,1
07793248,,2001-10-29,Case Returned from Examiner,0,0,,1
07793248,,2002-01-09,Case Docketed to Examiner in GAU,0,0,,1
07793248,,2001-10-23,Correspondence Address Change,0,0,,1
07793248,,2001-10-24,Mail Miscellaneous Communication to Applicant,0,0,,1
07793248,,2001-10-24,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07793248,,2001-08-29,PTAB Remand to the Examiner,0,0,,1
07793248,,1995-06-26,Information Disclosure Statement (IDS) Filed,0,0,,1
07793248,,1994-05-02,Mail Examiner's Answer,0,0,,1
07793248,,1994-04-29,Examiner's Answer to Appeal Brief,0,0,,1
07793248,,1994-04-06,Date Forwarded to Examiner,0,0,,1
07793248,,1994-03-23,Appeal Brief Filed,0,0,,1
07793248,,1994-02-07,Notice of Appeal Filed,0,0,,1
07793248,,1994-02-07,Request for Extension of Time - Granted,0,0,,1
07793248,,1993-12-17,Mail Advisory Action (PTOL - 303),0,0,,1
07793248,,1993-12-17,Advisory Action (PTOL-303),0,0,,1
07793248,,1993-12-15,Date Forwarded to Examiner,0,0,,1
07793248,,1993-12-13,Response after Final Action,0,0,,1
07793248,,1993-09-13,Information Disclosure Statement (IDS) Filed,0,0,,1
07793248,,1993-09-13,Mail Final Rejection (PTOL - 326),0,0,,1
07793248,,1993-09-10,Final Rejection,0,0,,1
07793248,,1993-09-10,Date Forwarded to Examiner,0,0,,1
07793248,,1993-08-23,Response after Final Action,0,0,,1
07793248,,1993-09-08,Date Forwarded to Examiner,0,0,,1
07793248,,1993-08-23,Response after Final Action,0,0,,1
07793248,,1993-09-08,Date Forwarded to Examiner,0,0,,1
07793248,,1993-08-23,Supplemental Response,0,0,,1
07793248,,1993-09-07,Date Forwarded to Examiner,0,0,,1
07793248,,1993-08-23,Supplemental Response,0,0,,1
07793248,,1993-08-11,Mail Advisory Action (PTOL - 303),0,0,,1
07793248,,1993-08-06,Advisory Action (PTOL-303),0,0,,1
07793248,,1993-07-29,Date Forwarded to Examiner,0,0,,1
07793248,,1993-07-26,Response after Final Action,0,0,,1
07793248,,1993-05-04,Mail Final Rejection (PTOL - 326),0,0,,1
07793248,,1993-05-03,Final Rejection,0,0,,1
07793248,,1993-05-03,Date Forwarded to Examiner,0,0,,1
07793248,,1993-05-03,Response after Non-Final Action,0,0,,1
07793248,,1992-06-17,Mail Non-Final Rejection,0,0,,1
07793248,,1992-06-12,Non-Final Rejection,0,0,,1
07793248,,1991-11-12,Preliminary Amendment,0,0,,1
07793248,,1992-01-02,Case Docketed to Examiner in GAU,0,0,,1
07793248,,1991-12-09,Application Captured on Microfilm,0,0,,1
07799782,,2005-06-28,Adjustment of PTE Calculation by PTO,3595,0,,1
07799782,,2005-05-31,Mail Notice of Allowance,0,0,,1
07799782,,2005-05-31,Notice of Allowance Data Verification Completed,0,0,,1
07799782,,2005-05-31,Case Docketed to Examiner in GAU,0,0,,1
07799782,,2005-04-28,Mail PTAB Decision on Appeal - Reversed,0,0,,1
07799782,,2005-04-28,PTAB Decision - Examiner Reversed,0,3595,,1
07799782,,2005-03-15,Confirmation of Hearing by Appellant,0,0,,1
07799782,,2005-02-25,Notification of Appeal Hearing,0,0,,1
07799782,,2005-02-03,Docketing Notice Mailed to Appellant,0,0,,1
07799782,,2005-02-02,Assignment of Appeal Number,0,0,,1
07799782,,2004-12-17,Appeal Awaiting PTAB Docketing,0,0,,1
07799782,,2004-12-03,Security Classification Markings Removed,0,0,,1
07799782,,2004-12-03,Security Classification Markings Recorded,0,0,,1
07799782,,2004-08-10,Secrecy Order Rescinded,0,0,,1
07799782,,1994-03-21,Claim Preliminary Amendment,0,0,,1
07799782,,1994-03-21,Drawing Preliminary Amendment,0,0,,1
07799782,,1996-04-19,Secrecy Order Renewed,0,0,,1
07799782,,1995-10-16,Mail Reply Brief Noted by Examiner,0,0,,1
07799782,,1995-10-16,Reply Brief Noted by Examiner,0,0,,1
07799782,,1995-06-26,Request for Oral Hearing,0,0,,1
07799782,,1995-08-09,Date Forwarded to Examiner,0,0,,1
07799782,,1995-06-26,Reply Brief Filed,0,0,,1
07799782,,1995-06-26,Notice of Appeal Filed,0,0,,1
07799782,,1995-04-26,Secrecy Order Renewed,0,0,,1
07799782,,1995-04-25,Mail Examiner's Answer,0,0,,1
07799782,,1995-03-20,Examiner's Answer to Appeal Brief,0,0,,1
07799782,,1995-01-12,Date Forwarded to Examiner,0,0,,1
07799782,,1994-12-19,Appeal Brief Filed,0,0,,1
07799782,,1994-12-19,Request for Extension of Time - Granted,0,0,,1
07799782,,1994-10-14,Mail Advisory Action (PTOL - 303),0,0,,1
07799782,,1994-10-14,Advisory Action (PTOL-303),0,0,,1
07799782,,1994-10-04,Amendment/Argument after Notice of Appeal,0,0,,1
07799782,,1994-10-04,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07799782,,1994-09-19,Notice of Appeal Filed,0,0,,1
07799782,,1994-09-28,Interview Summary Record,0,0,,1
07799782,,1994-03-21,Correspondence Address Change,0,0,,1
07799782,,1994-03-18,Mail Notice of Restarted Response Period,0,0,,1
07799782,,1994-03-18,Letter Restarting Period for Response (i.e. Letter re References),0,0,,1
07799782,,1994-02-25,Mail Notice of Restarted Response Period,0,0,,1
07799782,,1994-02-25,Letter Restarting Period for Response (i.e. Letter re References),0,0,,1
07799782,,1994-02-18,Mail Final Rejection (PTOL - 326),0,0,,1
07799782,,1994-01-24,Final Rejection,0,0,,1
07799782,,1993-11-16,Date Forwarded to Examiner,0,0,,1
07799782,,1993-11-10,Response after Non-Final Action,0,0,,1
07799782,,1993-05-10,Mail Non-Final Rejection,0,0,,1
07799782,,1993-04-19,Non-Final Rejection,0,0,,1
07799782,,1993-03-17,Date Forwarded to Examiner,0,0,,1
07799782,,1993-03-10,Response to Election / Restriction Filed,0,0,,1
07799782,,1993-03-10,Request for Foreign Priority (Priority Papers May Be Included),0,0,,1
07799782,,1992-09-02,Mail Notice of Restarted Response Period,0,0,,1
07799782,,1992-09-02,Letter Restarting Period for Response (i.e. Letter re References),0,0,,1
07799782,,1992-08-13,Mail Restriction Requirement,0,0,,1
07799782,,1992-08-13,Restriction/Election Requirement,0,0,,1
07799782,,1992-05-12,Case Docketed to Examiner in GAU,0,0,,1
07799782,,1992-01-29,Preliminary Amendment,0,0,,1
07799782,,1992-03-05,Secrecy Order Imposed,0,0,,1
07799782,,1992-02-14,Application Captured on Microfilm,0,0,,1
07799782,,1992-02-06,Application Is Now Complete,0,0,,1
07799782,,1992-01-03,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
07794495,,2002-11-08,Mail Notice of Allowance,0,0,,1
07794495,,2002-11-07,Notice of Allowance Data Verification Completed,0,0,,1
07794495,,2002-10-29,Date Forwarded to Examiner,0,0,,1
07794495,,2002-10-28,Supplemental Response,0,0,,1
07794495,,2002-10-28,Interview Summary Record,0,0,,1
07794495,,2002-08-28,Date Forwarded to Examiner,0,0,,1
07794495,,2002-08-05,Response after Non-Final Action,0,0,,1
07794495,,2002-08-05,Request for Extension of Time - Granted,0,0,,1
07794495,,2000-01-07,Claim Preliminary Amendment,0,0,,1
07794495,,1992-10-05,Claim Preliminary Amendment,0,0,,1
07794495,,2002-02-01,Mail Non-Final Rejection,0,0,,1
07794495,,2002-02-01,Non-Final Rejection,0,0,,1
07794495,,2002-01-16,Date Forwarded to Examiner,0,0,,1
07794495,,2002-01-03,Response after Non-Final Action,0,0,,1
07794495,,2002-01-03,Request for Extension of Time - Granted,0,0,,1
07794495,,1992-04-20,Case Docketed to Examiner in GAU,0,0,,1
07794495,,2001-07-10,Mail Non-Final Rejection,0,0,,1
07794495,,2001-07-10,Non-Final Rejection,0,0,,1
07794495,,2001-07-09,Case Docketed to Examiner in GAU,0,0,,1
07794495,,2001-01-11,Date Forwarded to Examiner,0,0,,1
07794495,,2000-06-24,Case Docketed to Examiner in GAU,0,0,,1
07794495,,2000-05-02,Change in Power of Attorney (May Include Associate POA),0,0,,1
07794495,,2000-05-02,Change in Power of Attorney (May Include Associate POA),0,0,,1
07794495,,1999-10-04,Information Disclosure Statement (IDS) Filed,0,0,,1
07794495,,2000-01-07,Change in Power of Attorney (May Include Associate POA),0,0,,1
07794495,,1996-06-21,Mail Letter of Suspension,0,0,,1
07794495,,1996-06-21,Suspension - Examiner Initiated,0,0,,1
07794495,,1995-11-29,Mail Letter of Suspension,0,0,,1
07794495,,1995-11-29,Suspension - Examiner Initiated,0,0,,1
07794495,,1994-09-27,Mail Letter of Suspension,0,0,,1
07794495,,1994-09-27,Suspension - Examiner Initiated,0,0,,1
07794495,,1994-09-27,Mail Miscellaneous Communication to Applicant,0,0,,1
07794495,,1994-09-27,Miscellaneous Action with SSP,0,0,,1
07794495,,1994-03-15,Mail Letter of Suspension,0,0,,1
07794495,,1994-03-15,Suspension - Examiner Initiated,0,0,,1
07794495,,1994-03-15,Mail Miscellaneous Communication to Applicant,0,0,,1
07794495,,1994-03-15,Miscellaneous Action with SSP,0,0,,1
07794495,,1994-03-15,Mail-Petition Decision - Granted,0,0,,1
07794495,,1994-03-15,Petition Entered,0,0,,1
07794495,,1993-07-26,Mail Letter of Suspension,0,0,,1
07794495,,1993-07-26,Suspension - Examiner Initiated,0,0,,1
07794495,,1993-07-26,Mail Miscellaneous Communication to Applicant,0,0,,1
07794495,,1993-07-26,Miscellaneous Action with SSP,0,0,,1
07794495,,1993-04-21,Interview Summary Record,0,0,,1
07794495,,1993-03-12,Request for Foreign Priority (Priority Papers May Be Included),0,0,,1
07794495,,1993-03-12,Information Disclosure Statement (IDS) Filed,0,0,,1
07794495,,1992-12-30,Mail Letter of Suspension,0,0,,1
07794495,,1992-12-30,Suspension - Examiner Initiated,0,0,,1
07794495,,1992-12-28,Mail Miscellaneous Communication to Applicant,0,0,,1
07794495,,1992-12-28,Miscellaneous Action with SSP,0,0,,1
07794495,,1992-12-23,Interview Summary Record,0,0,,1
07794495,,1992-10-08,Information Disclosure Statement (IDS) Filed,0,0,,1
07794495,,1992-10-15,Date Forwarded to Examiner,0,0,,1
07794495,,1992-10-08,Response after Non-Final Action,0,0,,1
07794495,,1992-10-08,Request for Extension of Time - Granted,0,0,,1
07794495,,1992-10-05,Change in Power of Attorney (May Include Associate POA),0,0,,1
07794495,,1992-09-10,Interview Summary Record,0,0,,1
07794495,,1992-04-23,Mail Non-Final Rejection,0,0,,1
07794495,,1992-04-20,Non-Final Rejection,0,0,,1
07794495,,1992-03-26,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07794495,,1991-12-12,Case Docketed to Examiner in GAU,0,0,,1
07794495,,1991-11-20,Preliminary Amendment,0,0,,1
07794495,,1991-11-20,Preliminary Amendment,0,0,,1
07794495,,1991-12-09,Application Captured on Microfilm,0,0,,1
07807548,,2004-10-15,Mail Corrected Notice of Allowance,0,0,,1
07807548,,2004-10-15,Corrected Notice of Allowance,0,0,,1
07807548,,2004-10-15,Correspondence Address Change,0,0,,1
07807548,,2004-10-06,Dispatch to Publications,0,0,,1
07807548,,2004-09-27,Mail Notice of Allowance,0,0,,1
07807548,,2004-09-23,Notice of Allowance Data Verification Completed,0,4154,,1
07807548,,2004-09-23,Case Docketed to Examiner in GAU,0,0,,1
07807548,,2004-06-18,Case Docketed to Examiner in GAU,0,0,,1
07807548,,2004-06-02,Secrecy Order Rescinded,0,0,,1
07807548,,2003-04-23,Mail Miscellaneous Communication to Applicant,0,0,,1
07807548,,2003-04-23,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07807548,,2003-04-23,Secrecy Order Renewed,0,0,,1
07807548,,1995-05-01,Claim Preliminary Amendment,0,0,,1
07807548,,1995-05-01,Drawing Preliminary Amendment,0,0,,1
07807548,,1993-08-18,Claim Preliminary Amendment,0,0,,1
07807548,,1993-08-18,Drawing Preliminary Amendment,0,0,,1
07807548,,1995-05-01,Claim Preliminary Amendment,0,0,,1
